comment,label,BATTERY,CAMERA,DESIGN,FEATURES,GENERAL,PERFORMANCE,PRICE,SCREEN,SER&ACC,STORAGE
máy khá đẹp cầm pin màn_hình sáng chụp ảnh ổn trong tầm giá chạy android go nên rất mượt đã mua vài món ở đmx và thế_giới di_động và cảm_thấy hài_lòng nên sẽ tiếp_tục ủng_hộ cửa_hàng,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{SER&ACC#Positive};,1,1,1,0,0,1,0,1,1,0
đã mua máy được 2 tuần cảm_nhận mấy khá tốt mạnh đẹp pin ổn so với giá thì khá hài_lòng nhân_viên rất nhiệt_tình,{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};,1,0,1,0,1,1,0,0,1,0
chơi gem ngon mượt xạc lại nhanh nữa chứ nói_tóm_lại là ngon camera cũng oke pin 4k3 chơi gem thoải_mái gần hết pin thì sẽ nghĩ giải_lao rồi xạc pin 1 xíu rồi chiến tiếp,{CAMERA#Neutral};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};,1,3,0,0,1,1,0,0,0,0
anh cho em hỏi máy em mua được 2 hôm hôm đầu về cam trước bật bt đến hm thứ 2 bật cam lên la nó kêu tít tít 5 6 cái la sao vậy a có ản hưởg gì ko bật cam trước lên la nó lên hết cỡ xong nó kêu tít tít 5 6 cái mới thôi,{CAMERA#Negative};,0,2,0,0,0,0,0,0,0,0
hình_như 16 củ thì không đáng đồng_tiền_bát_gạo lắm chip 660 giá 16 củ chip 625 hình_như có từ năm 2014 thì_phải giá 8tr nếu so với iphone 7plus không hơn được cái gì chỉ được cái lạ,{PERFORMANCE#Negative};{PRICE#Negative};{OTHERS};,0,0,0,0,0,2,2,0,0,0
tuyệt chất_lượng hiển_thị hơn hẳn iphone 11 gọn_nhẹ ios thì mượt không cần phải suy_nghĩ,{SCREEN#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,0,0,0,0,1,1,0,1,0,0
máy mình hệ_thống android dùng quá nhiều pin có cách nào hạn_chế bớt lại để đỡ tốn pin được không qtv,{BATTERY#Negative};,2,0,0,0,0,0,0,0,0,0
mình dùng thấy rất ổn máy hoạt_động khá tốt và tương_đối nhanh khi lướt web về cơ_bản với giá_như thế_này thì đã đảm_bảo cho bạn một chiếc điện_thoại thông_minh sử_dụng tốt các chức_năng cơ_bản có_thể chơi các game nhé,{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};,0,0,0,0,1,1,3,0,0,0
máy mình bị lỗi còn bảo_hành mà đem ra thế_giới di_động đổi lại thì nói không có gì khuyên các bạn nên mua redmi note 7 cho đã rẻ không bị lỗi máy thứ hai của mình là oppo a7 chơi game liên_quân không hiện_tượng giật lát sps 31 đỡ hơn con điện_thoại thứ 1 là ss a70 chơi game bị giật lag,{GENERAL#Negative};{OTHERS};,0,0,0,0,2,0,0,0,0,0
em vừa mua hôm_qua nhưng phải nói là điện_thoại tuột pin rất nhanh tuột nhanh hơn cả j5 2016 do máy mới_rồi từ_từ pin sẽ ổn lại hay do lỗi vậy ạ pin 4500 mah mà như_vậy thì hơi chán đó ạ,{BATTERY#Negative};,2,0,0,0,0,0,0,0,0,0
máy cầm đầm tay pin trâu từ 100 onscreen hầu_như liên_tục với 4g trong 4 giờ 90 độ sáng còn 68 màn đẹp kết_nối mạng ổn mặt lưng kính sang_trọng vân tay nhạy cam sau ổn chụp lấy nét hơi lâu 3 s cam trước gọi video cải_thiện hơn nhiều so với mấy_đời trước nhân_viên thân_thiện nhiệt_tình,{SCREEN#Positive};{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{DESIGN#Positive};{SER&ACC#Positive};,1,1,1,1,0,0,0,1,1,0
ứng_dụng chrome tự_động nhảy sang ứng_dụng khác liên_tục xin chỉ cách khắc_phục,{PERFORMANCE#Negative};,0,0,0,0,0,2,0,0,0,0
mình mua tại thegioididong kiểng phước gò_công_đông tiền_giang mua khi mới ra_mắt thấy ổn phết camera ngon pin chơi games được 1 ngày nói_chung tiền nào của náy không đòi_hỏi được máy không lỗi_lầm gì,{CAMERA#Positive};{BATTERY#Neutral};{PRICE#Neutral};{GENERAL#Positive};{OTHERS};,3,1,0,0,1,0,3,0,0,0
pin trâu nhưng camera kém thu sóng 4g quá kém chơi game quá lag ping 500 nhân_viên chưa thật_sự hiểu rõ về tư_vấn các loại máy nói_chung mua rùi thất_vọng não_nề bên mình có hỗ_trợ đổi máy không ak mong được phản_hồi sớm,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Negative};{GENERAL#Negative};{SER&ACC#Negative};{OTHERS};,1,2,0,2,2,2,0,0,2,0
tốt game mượt pin trâu loa lớn 7 triệu đủ xài rồi phù_hợp với cn và người chơi game,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};,1,0,0,1,1,1,3,0,0,0
bắt wifi kém quá máy bên cạnh full sống mà cái a71 của mình nó báo chấm thang không biết sao máy mới 2 ngày,{FEATURES#Negative};{OTHERS};,0,0,0,2,0,0,0,0,0,0
máy dùng khá tốt chỉ là loa hơi nhỏ và làm_sao để chuyển game các kiểu từ bộ_nhớ máy qua thẻ sử_dụng ạ,{FEATURES#Negative};{OTHERS};,0,0,0,2,0,0,0,0,0,0
mình mua máy được 3 tháng sử_dụng rất mượt từ khi mới cập_nhật phiên_bản mới nhất của samsung thì máy lại chậm bàn_phím không còn nhạy hay bị đơ làm thế_nào để khắc_phục ạ thank,{FEATURES#Negative};{PERFORMANCE#Negative};,0,0,0,2,0,2,0,0,0,0
redmi9 là vua trong phân khúc giá này máy mượt pin trâu chơi game ok camera cũng đẹp xài không nóng máy,{CAMERA#Neutral};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};,1,3,0,0,1,1,3,0,0,0
hiện mình dùng được gần 5 tháng và giờ thấy pin tụt rất nhanh dù không dùng tới mình để tại_chỗ và ngủ dậy thấy còn 1 và tắt nguồn luôn mình đã tắt cả chạy nền hầu_hết các app dù mình nghĩ điện_thoại hiệu_suất cao thì không cần_thiết vậy mình có_thể bảo_hành không,{BATTERY#Negative};{OTHERS};,2,0,0,0,0,0,0,0,0,0
đa_số dien thoai gio toan trung_quốc với vietnam sản_xuất nên dùng thay ngon ngon ngon mà dùng lâu_lâu thì het dùng duoc zui gê ai bit seo,{OTHERS};,0,0,0,0,0,0,0,0,0,0
máy quá ok pin trâu sạc nhanh tầm 2 tiếng mấy là đầy camera đẹp chơi game bao mượt dung_lượng nhiều rất đáng tiền cho mọi người mua,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{STORAGE#Positive};{GENERAL#Positive};,1,1,0,0,1,1,0,0,0,1
không biết các bác sao chứ em phang luôn con a70 này từ lúc mới ra đến giờ vẫn rất ok nhé có mỗi cái vân tay thì quá tệ thôi còn lại các thứ đều mượt_mà,{FEATURES#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};,0,0,0,2,1,1,0,0,0,0
con samsung a50s xài tạm được nhưng vẫn còn lỗi 1 số ví_dụ như kết_nối tai nghe bluetooth có cuộc_gọi đến không nghe được trên tai nghe mà chỉ nghe nhạc thôi thứ 2 camera sau chế_độ chụp gần bị mờ đã cài lại máy vẫn không hết thứ 3 dấu vân tay và nhận_diện khuôn_mặt không nhạy,{CAMERA#Negative};{FEATURES#Negative};{GENERAL#Neutral};,0,2,0,2,3,0,0,0,0,0
xài 3 tháng cảm_nhận pin giống như 4500 ấy trong khi không game chip rồng nhưng thôi cũng ổn tất_cả đều ngon,{BATTERY#Neutral};{PERFORMANCE#Positive};{GENERAL#Positive};,3,0,0,0,1,1,0,0,0,0
chưa dùng nên không biết như nào nhưng bảo_hành 2 năm máy khá ok nên mua luôn 2 con luôn,{GENERAL#Positive};{OTHERS};,0,0,0,0,1,0,0,0,0,0
1 quyết_định đúng khi đổi từ note 8 lên con này không biết các bác dùng thế_nào mà thấy kêu lỗi hoài chứ con máy em mua xài ok không lỗi_lầm j cày game chụp ảnh ok hết pin trâu sạc nhanh chơi không nóng máy nhân_viên thế_giới di_động nhiệt_tình,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};,1,1,0,0,1,1,0,0,1,0
mua con này nản thật ý bắt sóng 4g giỡ kinh_khủng giỡ hơn j5 prim bắt sóng wifi còn tệ hơn_nữa chơi game thì khỏi nói giật lag mà đặt biệt mau nóng máy kinh_khủng dùng wifi đánh liên_quân 2 trận không dám chơi nữa sợ nó nổ cho chết không hài_lòng tí nào,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};,0,0,0,2,2,2,0,0,0,0
máy dùng được 1 tuần mà đơ lắm chất_lượng kém vào ứng_dụng lag vào mạng thì lag mang ra thế_giới di_động thì nói còn phải mang lên hãng kiểm_tra,{FEATURES#Negative};{PERFORMANCE#Negative};{SER&ACC#Neutral};,0,0,0,2,0,2,0,0,3,0
thật_sự máy chỉ nghe được một bên thôi còn lại là micro giả loa cho nó đẹp đấy mà xài 1 tuần thấy cũng tốt pin trâu nên mua,{FEATURES#Negative};{BATTERY#Positive};{GENERAL#Positive};,1,0,0,2,1,0,0,0,0,0
sản_phẩm tạm được mong hãng samsung khắc_phục lối sống wifi và sóng mạng của sim bắt sóng kém quá,{FEATURES#Negative};{GENERAL#Neutral};,0,0,0,2,3,0,0,0,0,0
xài chưa được 6 tháng pin tuột_dốc nhanh ngày sạt 2 lần quá tệ đem đi kiểm_tra thì cứ kêu chị đem về xài 1 2 ngày thử xem sao đem về thì vẫn vậy thôi,{BATTERY#Negative};{GENERAL#Negative};{SER&ACC#Negative};,2,0,0,0,2,0,0,0,2,0
máy dùng mạng 4g mà chập_chờn đang dùng ip mà dùng máy này chơi game thì đúng là thảm_hoạ ngoài_ra các chức_năng khác thì ở mức chấp_nhận đk,{FEATURES#Negative};{PERFORMANCE#Negative};,0,0,0,2,0,2,0,0,0,0
máy ổn bởi_vì mình là một người sử_dụng các tác_vụ bình_thường như facebook youtube v v nên không có gì lo_ngại điều ấn_tượng là màn_hình nốt_ruồi pin rất trâu thời_gian sử_dụng từ 1 2 ngày điều thất_vọng ở samsung là độ_phân_giải màn_hình thật_sự thấp hơn cả a11 a11 màu_sắc vẫn đẹp hơn con này,{SCREEN#Negative};{BATTERY#Positive};{GENERAL#Positive};,1,0,0,0,1,0,0,2,0,0
máy mới mua dung 4g coi video sao nóng máy quá còn mọi thứ còn lại đều ổn pin thời_lượng tốt,{FEATURES#Neutral};{BATTERY#Positive};{PERFORMANCE#Negative};{GENERAL#Positive};,1,0,0,3,1,2,0,0,0,0
tạm chấp_nhận xài nhẹ nhẹ được loa bình_thường chụp ảnh kém rất kém pin đc sóng ổn hay bị đơ,{CAMERA#Negative};{FEATURES#Neutral};{PERFORMANCE#Negative};{GENERAL#Neutral};,0,2,0,3,3,2,0,0,0,0
máy mh mới mua 1 tuần cảm_biến vân tay có lúc được lúc kj lâu lâu bị treo máy hơi kj hài_lòng,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};,0,0,0,2,2,2,0,0,0,0
pin hao nhanh sạc khá lâu không như trong quảng_cáo cấu_hình bình_thường hình_ảnh tạm ổn pin 5000 mà xuống nhanh quá cả ngày để 4g tụt 35 mặc_dù chỉ để trong túi ít khi sử_dụng,{SCREEN#Neutral};{BATTERY#Neutral};{PERFORMANCE#Positive};,3,0,0,0,0,1,0,3,0,0
máy bắt wifi kém chơi game thì giật chơi tầm 1 tiếng thì máy nóng hối_hận khi mua máy ss này quá tệ,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};,0,0,0,2,2,2,0,0,0,0
sản_phẩm xài tốt game mượt hoàn_hảo chưa có vấn_đề gì nhân viên phục_vụ rất tốt thumbs _ up thumbs _ up grinning _ face _ with _ smiling _ eyes grinning _ face _ with _ smiling _ eyes,{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};,0,0,0,0,1,1,0,0,1,0
con samsung này dùng chán quá suốt dùng chơi game toàn bị lag lắp 2 sim thỉnh_thoảng lại bị mất sóng 1 sim pin thì tụt_dốc không phanh mình mua con a70 với con vsmart live của việt_nam thì con vsmart dùng ngon và pin trâu hơn giá có hơn 3triệu samsung nên xem_lại,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{SER&ACC#Negative};,2,0,0,2,2,2,0,0,2,0
wifi bắt hơi yếu chơi liên_quân không hiểu ngồi gần ngay mạng mà lag kinh_khủng lấy máy khác đánh thì rất mượt dùng 4g thì lại ok chắc lỗi bắt wwiffi,{FEATURES#Negative};{PERFORMANCE#Negative};,0,0,0,2,0,2,0,0,0,0
đề_nghị thế_giới di_động làm 1 bài review về lỗi của xiaomi note 9s và cách khắc_phục nhé tôi mua được 1 tuần và máy dính khá nhiều lỗi,{GENERAL#Negative};,0,0,0,0,2,0,0,0,0,0
mới dùng được 3 tuần mà sao hôm_nay máy nhanh hết pin quá từ sáng đến tối chẳng đụng tới bao_nhiêu mà hết 40 lần frowning _ face,{BATTERY#Negative};,2,0,0,0,0,0,0,0,0,0
máy thấy bình_thường mọi thứ có_vẻ ổn camera tốt thôi chưa được đẹp màn_hình hiển_thị tạm pin cũng trâu về phần sóng thì hầu_như các điện_thoại bây_giờ sóng đều yếu yếu còn lại thì ngon nhưng quay sang phần loa thì nhà_sản_xuất không trau_chuốt thêm tý mở nhạc nghe mà phát chán mở nhạc trữ_tình mà nghe như nhạc đám_ma nói_chung trong tầm giá cũng đáng để mua hơn trong cùng phân khúc,{SCREEN#Neutral};{CAMERA#Neutral};{FEATURES#Negative};{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};,1,3,0,2,1,0,3,3,0,0
mới mua về được vài ngày mới để_ý màn_hình cứ nháy_nháy làm mắt mình khó_chịu quá thất_vọng quá,{SCREEN#Negative};,0,0,0,0,0,0,0,2,0,0
vừa mua máy tối_qua xài đến hôm_nay thì cảm_thấy vẫn ổn lâu_dài thì chưa biết ra sao cho 4 sao vì nhân_viên phục_vụ chưa tốt,{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};,0,0,0,0,1,0,0,0,1,0
cảm_ứng chán mua rồi xài tg thấy không đáng mua con lấy 10tr mà cảm_ứng như_thế_nào thì toang xài thua máy hàng 6 7tr những loại máy như_thế_nào hy_vọng gtdd không nên nhập về lại dị mất uy_tín khi người dùng xài không hài_lòng,{FEATURES#Neutral};{PRICE#Negative};{GENERAL#Negative};{SER&ACC#Negative};,0,0,0,3,2,0,2,0,2,0
chắc có_lẽ làm cảm_ứng vân tay ở màn_hình để cho bằng các hãng khác chứ máy sam sung a50s này 10 lần mở bằng vân tay thì được 3 lần còn 7 lần không mở được,{FEATURES#Negative};,0,0,0,2,0,0,0,0,0,0
các phần khác cũng dùng tạm được pin hơi tệ tụt nhanh vãi đôi_khi tự tắt màn_hình loa hơi rè chụp hình khá,{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Neutral};,2,1,0,2,3,2,0,0,0,0
fran của ios từ đời iphone 4s đến nay không có gì phải đánh_giá vì 11 quá tuyệt_vời,{GENERAL#Positive};,0,0,0,0,1,0,0,0,0,0
sản_phẩm lỗi cuộc_gọi lỗi game lag đơ máy loa nhỏ và nhiều cái khác,{FEATURES#Negative};{PERFORMANCE#Negative};,0,0,0,2,0,2,0,0,0,0
màn_hình lớn lướt web xem phim rất thích pin dùng được rất lâu tuy_nhiên không nên cài ứng_dụng office ứng dụg lung_tung sẽ gây không tương_thích gây nóng máy bất_thường âm_thanh nge to khá thích camera chụp ảnh khá ok tuy_nhiên dùng 1 thời_gian thấy khi bật màn_hình lên không được nhạy phải chờ mấy giây mới lên nhiều lúc nhấn để nhập văn_bản thì bàn_phím không hiện lên,{SCREEN#Positive};{CAMERA#Positive};{FEATURES#Neutral};{BATTERY#Positive};{PERFORMANCE#Positive};,1,1,0,3,0,1,0,1,0,0
vừa mua realme c3i được hơn 1 tuần chip mediatek helio g70 rất ổn nhưng chơi pubg mobile thì bị giật lag kinh_khủng dù mạng rất tốt vào game thì ổn nhưng chơi tầm 2 phút dù ở đồ_hoạ thấp nhất vẫn giật lag có_khi bị out khỏi game,{PERFORMANCE#Negative};,0,0,0,0,0,2,0,0,0,0
thấy các bạn reply nhiều lỗi nào là đơ màn_hình nào là pin tụt nhanh nào_là loạn cảm_ứng trãi nghiệm mi nhiều rồi ẵm em này về 2 ngày rồi thấy mát đẹp trâu nhanh dự_tính của mình sẽ đổi con khác nhưng no vì em nó quá quyến_rũ lại giảm thêm khách_hàng thân_thiện mua máy 4000k quá khoẻ note mình là boy và camera không phải là chính nên khỏi bàn nhé ảnh đó nét căng,{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};,1,0,1,0,1,1,0,0,1,0
máy mới mua xài tốt nhân_viên tư_vấn nhiệt_tình phong_cách chuyên_nghiệp máy_ảnh chụp đẹp giá_cả hợp_lí,{CAMERA#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};,0,1,0,0,1,0,1,0,1,0
mỗi thứ khá ok ngoại_trừ giải nén game chậm như iphone dù ram 3g cảm_ứng khá nhạy như các dòng nokia khác,{FEATURES#Positive};{PERFORMANCE#Negative};{GENERAL#Positive};,0,0,0,1,1,2,0,0,0,0
mua về dùng được 1 ngày thì mật_khẩu vân tay nhận_diện khuôn_mặt đều lỗi hết chán quá là chán,{FEATURES#Negative};{GENERAL#Negative};,0,0,0,2,2,0,0,0,0,0
máy mượt vào mạng nhanh và chụp hình đẹp nhưng máy rất nhanh nóng khi dùng 4g chỉ 15 phút dùng 4g là máy lên 45 độ,{CAMERA#Positive};{FEATURES#Positive};{PERFORMANCE#Neutral};,0,1,0,1,0,3,0,0,0,0
bluetooth quá tệ nghe cứ bị ngắt_quãng mới mua 3 ngày mà như_vậy rồi thất_vọng quá,{FEATURES#Negative};{GENERAL#Negative};,0,0,0,2,2,0,0,0,0,0
máy cũng ok hết xài rất tốt đã mua tại điện_máy xanh an_nhơn bình_định nói_chung mọi thứ rất là ôke cho 5 sao lun nhân_viên phục_vụ rất ok,{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};,0,0,0,0,1,0,0,0,1,0
ai cũng bảo pin tuột nhanh là thế_nào nhỉ minh sạc 100 dùng cả ngày đến tối đi ngủ mới phải sạc lại,{BATTERY#Positive};,1,0,0,0,0,0,0,0,0,0
mới mua được 3 ngày và trải_nghiệm game liên_quân call of duty không giật lap về pin thì ok cùng với sạc nhanh,{BATTERY#Positive};{PERFORMANCE#Positive};{OTHERS};,1,0,0,0,0,1,0,0,0,0
giá tốt trong tầm pin trâu cấu_hình ok có một_số lỗi vặt sau 15 day sử_dụng thấy ổn mong nhà xiaomi khắc_phục để máy ổn hơn,{BATTERY#Positive};{PERFORMANCE#Neutral};{PRICE#Positive};{GENERAL#Positive};{OTHERS};,1,0,0,0,1,3,1,0,0,0
thấy pin không được trâu cho lắm chơi game hay lướt facebook thì có khi nóng máy liệu cập_nhật trong phần cài_đặt có_hạn chế việc nóng máy và hao pin không ạ,{BATTERY#Negative};{PERFORMANCE#Negative};{OTHERS};,2,0,0,0,0,2,0,0,0,0
máy mua được hơn 1 tháng thấy máy ngon trong tầm giá camera thì khỏi chê dung lương ram với rom thì khủng dùng rất mượt khi chiến game,{CAMERA#Positive};{PERFORMANCE#Positive};{STORAGE#Positive};{PRICE#Neutral};{GENERAL#Positive};,0,1,0,0,1,1,3,0,0,1
xài mượt chơi free fire siêu xịn rất hợp cho gaming và youtube như mình nhớ mua,{PERFORMANCE#Positive};{GENERAL#Positive};,0,0,0,0,1,1,0,0,0,0
